,ID,Count
248,18536,312.90263667198786
249,18537,404.33857402898843
250,18538,573.9126852679658
251,18539,636.2574627789835
252,18540,642.9984342912533
253,18541,568.6819860617239
254,18542,608.0595737481514
255,18543,600.3792865333523
256,18544,585.0555480136577
257,18545,598.684834677809
258,18546,613.4191986390538
259,18547,650.8997369654708
260,18548,625.4921681097983
261,18549,583.8307540093784
262,18550,585.9488188288074
263,18551,572.0985167052378
264,18552,512.0924627120392
265,18553,408.6765765473462
266,18554,345.8662592023345
267,18555,285.77693358235314
268,18556,240.5393086153794
269,18557,215.32235854829327
270,18558,231.53000491042997
271,18559,268.5136516345862
272,18560,309.21022352199464
273,18561,399.5671694678975
274,18562,567.1402183799581
275,18563,628.7492952309766
276,18564,635.4107197885758
277,18565,561.971244133078
278,18566,600.8841558930421
279,18567,593.2945000446301
280,18568,578.1515895748968
281,18569,591.6200435984574
282,18570,606.1805344347393
283,18571,643.2187829995319
284,18572,618.1110366137174
285,18573,576.9412487741301
286,18574,579.0343193318457
287,18575,565.3474579457412
288,18576,527.3810430378031
289,18577,420.8776635047922
290,18578,356.1921367944049
291,18579,294.3088373350181
292,18580,247.72063778744712
293,18581,221.75083272884308
294,18582,238.4423602674119
295,18583,276.5301580870313
296,18584,318.44173088460497
297,18585,411.49629401231243
298,18586,584.0722558849683
299,18587,647.5206789260178
300,18588,654.380981092347
301,18589,578.7489613078169
302,18590,618.8236225963736
303,18591,611.007376685556
304,18592,595.4123728539007
305,18593,609.2829291464785
306,18594,624.2781251384546
307,18595,662.4221549430442
308,18596,636.5648138543794
309,18597,594.1658971870669
310,18598,596.3214566109136
311,18599,582.2259723784565
312,18600,511.313023461611
313,18601,408.054543247335
314,18602,345.3398274396147
315,18603,285.34196182408624
316,18604,240.17319157195965
317,18605,214.99462340285004
318,18606,231.17760063460202
319,18607,268.10495575523
320,18608,308.7395847167088
321,18609,398.9590012995625
322,18610,566.2769927344162
323,18611,627.7922964171557
324,18612,634.4435818375052
325,18613,561.1158860148009
326,18614,599.9695696997929
327,18615,592.3914658192309
328,18616,577.2716038800761
329,18617,590.7195580086511
330,18618,605.2578867962999
331,18619,642.2397606498819
332,18620,617.170229946679
333,18621,576.0631052996021
334,18622,578.1529900628266
335,18623,564.4869610024373
336,18624,498.5826479330085
337,18625,397.89503755643216
338,18626,336.74175642134503
339,18627,278.23768291584224
340,18628,234.1934985457295
341,18629,209.64181178459822
342,18630,225.42187462168783
343,18631,261.4298338411884
344,18632,301.05276534453685
345,18633,389.02595114434575
346,18634,552.1781561315224
347,18635,612.1618874100708
348,18636,618.6475729781504
349,18637,547.1455476579308
350,18638,585.0318748288429
351,18639,577.6424461898016
352,18640,562.8990298164628
353,18641,576.0121645715957
354,18642,590.1885264690368
355,18643,626.2496470456531
356,18644,601.8042829987521
357,18645,561.7206197337372
358,18646,563.7584717564945
359,18647,550.4326915729002
360,18648,383.6292616106688
361,18649,306.1562212185798
362,18650,259.10246155770335
363,18651,214.08710730665052
364,18652,180.1977651921596
365,18653,161.30672375195536
366,18654,173.44852988873058
367,18655,201.15448167977678
368,18656,231.6419365049637
369,18657,299.3319944117794
370,18658,424.8677710555604
371,18659,471.0216326759797
372,18660,476.0119763548789
373,18661,420.9954825178355
374,18662,450.14672510113155
375,18663,444.4610056636973
376,18664,433.11683642641856
377,18665,443.206602334575
378,18666,454.11445737041987
379,18667,481.8613136178508
380,18668,463.0520810904149
381,18669,432.21012097656336
382,18670,433.7781251379661
383,18671,423.5247414042723
384,18672,377.9794639653086
385,18673,301.64738711533414
386,18674,255.28659915171892
387,18675,210.93419652584936
388,18676,177.5439506598494
389,18677,158.93112199465392
390,18678,170.89411291948738
391,18679,198.19203269406455
392,18680,228.23049165860937
393,18681,294.9236622889682
394,18682,418.6106442597029
395,18683,464.08478719127004
396,18684,469.001636914447
397,18685,414.79538381876796
398,18686,443.5173092508776
399,18687,437.9153247302089
400,18688,426.7382237201458
401,18689,436.67939529159605
402,18690,447.42660780127204
403,18691,474.7648296227607
404,18692,456.23260505138745
405,18693,425.8448616802784
406,18694,427.3897734785444
407,18695,417.28739371944926
408,18696,526.7219315249497
409,18697,420.35165803458995
410,18698,355.7469741529934
411,18699,293.94101534827274
412,18700,247.41104090964387
413,18701,221.47369245471697
414,18702,238.144359216978
415,18703,276.1845555795986
416,18704,318.0437480337425
417,18705,410.98201321200577
418,18706,583.3422926955927
419,18707,646.7114190181674
420,18708,653.5631473000176
421,18709,578.0256510779825
422,18710,618.0502277626695
423,18711,610.2437504579386
424,18712,594.6682369866294
425,18713,608.5214581029379
426,18714,623.4979133638121
427,18715,661.5942714336613
428,18716,635.7692463931903
429,18717,593.4233191430685
430,18718,595.5761845868192
431,18719,581.498316641598
432,18720,520.607137917979
433,18721,415.4717328266387
434,18722,351.61705437359115
435,18723,290.52861017981064
436,18724,244.53880916704634
437,18725,218.90257126594577
438,18726,235.3797057667977
439,18727,272.9782878057986
440,18728,314.35153064005385
441,18729,406.21086161083184
442,18730,576.5701848554588
443,18731,639.2036495218067
444,18732,645.9758350662332
445,18733,571.3152649248111
446,18734,610.8751903182092
447,18735,603.1593395749694
448,18736,587.7646445668745
449,18737,601.4570415692663
450,18738,616.2596329232036
451,18739,653.913724679782
452,18740,628.3885062138354
453,18741,586.5341791605777
454,18742,588.6620516677062
455,18743,574.7476157950056
456,18744,535.8954173790761
457,18745,427.6725796783402
458,18746,361.9427287622472
459,18747,299.06034603275407
460,18748,251.71999701741098
461,18749,225.33091894026018
462,18750,242.29192509522449
463,18751,280.99463650104894
464,18752,323.5828563354113
465,18753,418.13975140146283
466,18754,593.5018891541338
467,18755,657.9746638139352
468,18756,664.9457230533704
469,18757,588.0926519300914
470,18758,628.8143039899604
471,18759,620.8718676433909
472,18760,605.0250881701401
473,18761,619.1195795285602
474,18762,634.3568674836092
475,18763,673.1167187192654
476,18764,646.8419203017768
477,18765,603.7584886088757
478,18766,605.948848752414
479,18767,591.6257980746686
480,18768,519.8276770222245
481,18769,414.84968225252464
482,18770,351.0906079916597
483,18771,290.09362634221156
484,18772,244.17268195641614
485,18773,218.57482701917212
486,18774,235.02729170456803
487,18775,272.56958057680134
488,18776,313.88087876494814
489,18777,405.602676553434
490,18778,575.7069352378103
491,18779,638.2466241317625
492,18780,645.0086702573715
493,18781,570.4598830529117
494,18782,609.9605787265514
495,18783,602.256280271964
496,18784,586.8846344345142
497,18785,600.5565309726305
498,18786,615.3369596624859
499,18787,652.9346751423064
500,18788,627.4476734202358
501,18789,585.6560112996691
502,18790,587.7806979238359
503,18791,573.8870949553722
504,18792,507.09704236953064
505,18793,404.6899697670402
506,18794,342.4923619614798
507,18795,282.98920282787856
508,18796,238.19286721480393
509,18797,213.22190644557617
510,18798,229.2714485350728
511,18799,265.8943227920703
512,18800,306.19390292919974
513,18801,395.66942421309005
514,18802,561.6078116560906
515,18803,622.6158969710204
516,18804,629.2123398736097
517,18805,556.4892603327701
518,18806,595.0225798019935
519,18807,587.5069604293712
520,18808,572.511767820207
521,18809,585.8488381697039
522,18810,600.2672926015927
523,18811,636.9442360627099
524,18812,612.081413701721
525,18813,571.3132337955553
526,18814,573.3858866201394
527,18815,559.8325394541646
528,18816,392.1438965282324
529,18817,312.9513453456402
530,18818,264.8532295182685
531,18819,218.83876142088585
532,18820,184.1972468196305
533,18821,164.88691952933084
534,18822,177.29821252970038
535,18823,205.61909672593882
536,18824,236.78321929620935
537,18825,305.9756551191555
538,18826,434.2976929118563
539,18827,481.4759375005707
540,18828,486.5770416422162
541,18829,430.33945909702766
542,18830,460.13771225232233
543,18831,454.3257985171689
544,18832,442.72984593288237
545,18833,453.04355376025256
546,18834,464.19350816822043
547,18835,492.5562046934889
548,18836,473.3295020612486
549,18837,441.80300597271946
550,18838,443.40581191886486
551,18839,432.9248547753755
552,18840,386.49387570852934
553,18841,308.4423331375931
554,18842,261.03721638076433
555,18843,215.68572609601495
556,18844,181.54332745820045
557,18845,162.51122393267542
558,18846,174.74369465767015
559,18847,202.6565307196451
560,18848,233.3716396933541
561,18849,301.56714886150155
562,18850,428.04031895136586
563,18851,474.53881800145734
564,18852,479.5664252842739
565,18853,424.1391154860112
566,18854,453.50803453153446
567,18855,447.77985902078456
568,18856,436.3509812631255
569,18857,446.5160888841202
570,18858,457.50539442033084
571,18859,485.4594403780668
572,18860,466.5097566440629
573,18861,435.43749524042744
574,18862,437.01720791125774
575,18863,426.68726070722016
576,18864,535.2365503854384
577,18865,427.1467693472646
578,18866,361.49773126864125
579,18867,298.6926605017403
580,18868,251.41051499480943
581,18869,225.05388148048507
582,18870,241.99403459813652
583,18871,280.6491622062971
584,18872,323.18502112945055
585,18873,417.6256613906288
586,18874,592.7721967687467
587,18875,657.1657041278138
588,18876,664.1281926635359
589,18877,587.3696100361101
590,18878,628.0411960726497
591,18879,620.1085247081796
592,18880,604.2812283646808
593,18881,618.3583909778887
594,18882,633.5769451543298
595,18883,672.2891423406523
596,18884,646.0466479826507
597,18885,603.0161860487633
598,18886,605.2038532116268
599,18887,590.8984122857727
600,18888,529.1215645664082
601,18889,422.2666907440337
602,18890,357.3676816695855
603,18891,295.2801480679366
604,18892,248.5381929666497
605,18893,222.48267947124293
606,18894,239.22929424400365
607,18895,277.44279364686605
608,18896,319.49268767481936
609,18897,412.8543598133585
610,18898,585.9998760545766
611,18899,649.6576986326721
612,18900,656.5406419306289
613,18901,580.6590129490585
614,18902,620.8659330884881
615,18903,613.0238911342587
616,18904,597.3774189378112
617,18905,611.2937523817668
618,18906,626.3384371860434
619,18907,664.6083541569221
620,18908,638.6656757975468
621,18909,596.1268295134549
622,18910,598.2895029540697
623,18911,584.1474992380503
624,18912,544.4100224098501
625,18913,434.4676799541789
626,18914,367.6934765373324
627,18915,303.8119834684485
628,18916,255.71946460650355
629,18917,228.91110215097135
630,18918,246.1415942236178
631,18919,285.45923587619137
632,18920,328.7241210805001
633,18921,424.78338878926127
634,18922,602.9317779109374
635,18923,668.4289319433993
636,18924,675.510751256806
637,18925,597.4365957114637
638,18926,638.8052560722922
639,18927,630.7366258709519
640,18928,614.6380639344651
641,18929,628.9564964260518
642,18930,644.4358829034429
643,18931,683.8115722553069
644,18932,657.1193051983546
645,18933,613.3513399335311
646,18934,615.5765017396561
647,18935,601.025878450909
648,18936,528.3421165076757
649,18937,421.6446504145349
650,18938,356.841243957754
651,18939,294.84517139413117
652,18940,248.17207178580637
653,18941,222.15494062212312
654,18942,238.8768859857176
655,18943,277.03409314891036
656,18944,319.022043550928
657,18945,412.24618477222316
658,18946,585.1366406538751
659,18947,648.7006890039778
660,18948,655.5734930501043
661,18949,579.8036451645314
662,18950,619.951336559663
663,18951,612.1208467038305
664,18952,596.4974232984287
665,18953,610.393256615733
666,18954,625.4157791209269
667,18955,663.6293207435144
668,18956,637.7248584986196
669,18957,595.2486761151836
670,18958,597.4081637253054
671,18959,583.2869925704235
672,18960,515.6116354890403
673,18961,411.4850605370669
674,18962,348.2431016917201
675,18963,287.740833616405
676,18964,242.19232920895513
677,18965,216.80208464789206
678,18966,233.12111227808109
679,18967,270.3589159215885
680,18968,311.3351604820626
681,18969,402.313052306961
682,18970,571.0376872212199
683,18971,633.0701504757836
684,18972,639.7773532973999
685,18973,565.8331910426983
686,18974,605.0135179077672
687,18975,597.3717048569094
688,18976,582.1247301367332
689,18977,595.6857413061206
690,18978,610.3462939216746
691,18979,647.6390746374907
692,18980,622.3587842210436
693,18981,580.9060717005644
694,18982,583.0135261390504
695,18983,569.2326066804301
696,18984,400.65834706954126
697,18985,319.7463223308033
698,18986,270.60387295146774
699,18987,223.59031264260753
700,18988,188.19664184216168
701,18989,168.4670377809997
702,18990,181.14781180948395
703,18991,210.08361509514305
704,18992,241.924390757906
705,18993,312.6191719644293
706,18994,443.7274105722364
707,18995,491.9300159472151
708,18996,497.1418781531952
709,18997,439.6832333413668
710,18998,470.1284830582664
711,18999,464.1903777580104
712,19000,452.34264727884295
713,19001,462.8802921761793
714,19002,474.2723407138403
715,19003,503.25086418151585
716,19004,483.6067004843859
717,19005,451.39568324414927
718,19006,453.03329022143805
719,19007,442.3247645960371
720,19008,395.0084585691394
721,19009,315.2374157204812
722,19010,266.78794918216374
723,19011,220.43735115948772
724,19012,185.54278463355666
725,19013,166.09139782137487
726,19014,178.5933537623695
727,19015,207.1211184699501
728,19016,238.5128910517172
729,19017,308.2107689507254
730,19018,437.4701831548077
731,19019,484.9930589103003
732,19020,490.1314259786935
733,19021,433.4830349378035
734,19022,463.4989605996185
735,19023,457.6445915626789
736,19024,445.9639319973702
737,19025,456.35298016843785
738,19026,467.5843835966192
739,19027,496.1542660670557
740,19028,476.78711478058483
741,19029,445.0303215874021
742,19030,446.6448358302032
743,19031,436.0873166077131
744,19032,543.7510104486148
745,19033,433.9417539313762
746,19034,367.2483811328914
747,19035,303.4442170372097
748,19036,255.40991448993813
749,19037,228.63400373586637
750,19038,245.84363818299818
751,19039,285.1136855682548
752,19040,328.3261983406144
753,19041,424.26918566547045
754,19042,602.2019249745546
755,19043,667.6197942654476
756,19044,674.6930409893671
757,19045,596.7133947297648
758,19046,638.0319780514576
759,19047,629.9731149807626
760,19048,613.894040460815
761,19049,628.1951403944221
762,19050,643.6557889712947
763,19051,682.9838137887149
764,19052,656.3238578989691
765,19053,612.6088740478616
766,19054,614.8313422807871
767,19055,600.2983326185274
768,19056,537.636138591291
769,19057,429.0617662755492
770,19058,363.1184085033518
771,19059,300.0317682005672
772,19060,252.53764599170125
773,19061,226.0628496447351
774,19062,243.07894935384633
775,19063,281.90737676419246
776,19064,324.63393369801855
777,19065,419.4979730083849
778,19066,595.4297304724881
779,19067,660.1119286929717
780,19068,667.1056316615677
781,19069,590.0029227045068
782,19070,630.8568487888183
783,19071,622.8886134393525
784,19072,606.9903596965337
785,19073,621.1306334581752
786,19074,636.4174159031933
787,19075,675.3031687477086
788,19076,648.9430232690795
789,19077,605.7196459057907
790,19078,607.917120882262
791,19079,593.5475453839456
792,19080,552.9244906737671
793,19081,441.2626710829105
794,19082,373.4441319403469
795,19083,308.5635445804009
796,19084,259.71886795367186
797,19085,232.4912278545636
798,19086,249.99120151624254
799,19087,289.9237635381749
800,19088,333.8653032434119
801,19089,431.4269194628433
802,19090,612.3615151990306
803,19091,678.8830321499371
804,19092,686.0756097582184
805,19093,606.7803894046267
806,19094,648.7960476737668
807,19095,640.6012256446595
808,19096,624.2508852892225
809,19097,638.7932553168946
810,19098,654.5147364278915
811,19099,694.5062540039905
812,19100,667.3965250132142
813,19101,622.9440371718701
814,19102,625.204000081576
815,19103,610.4258078372393
816,19104,536.8566829225922
817,19105,428.4397198728991
818,19106,362.5919656517637
819,19107,299.5967872799647
820,19108,252.1715212363159
821,19109,225.73510759581058
822,19110,242.72653765490134
823,19111,281.49867227598116
824,19112,324.16328497909893
825,19113,418.889792029469
826,19114,594.5664866437816
827,19115,659.1549097207285
828,19116,666.1384733385021
829,19117,589.1475465687881
830,19118,629.9422433305351
831,19119,621.9855601922525
832,19120,606.110355465511
833,19121,620.230128900353
834,19122,635.4947488299119
835,19123,674.3241257757279
836,19124,648.0021967846938
837,19125,604.8414839338657
838,19126,607.0357730487399
839,19127,592.687030314955
840,19128,524.126110815889
841,19129,418.28005730238755
842,19130,353.993761865025
843,19131,292.49239866987796
844,19132,246.19173587371324
845,19133,220.38221332127432
846,19134,236.97072276403657
847,19135,274.8234472869923
848,19136,316.4763469096939
849,19137,408.9565884914925
850,19138,580.4674323314797
851,19139,643.5242593542189
852,19140,650.3422205625861
853,19141,575.176992486736
854,19142,615.004317796815
855,19143,607.2363128135114
856,19144,591.7375594655296
857,19145,605.5225083567633
858,19146,620.4251558067458
859,19147,658.3337652576392
860,19148,632.6360125610746
861,19149,590.498776896249
862,19150,592.641032467184
863,19151,578.6325438642009
864,19152,409.172906930219
865,19153,326.5413865585422
866,19154,276.3545902187574
867,19155,228.34192487080034
868,19156,192.19608821402403
869,19157,172.04720199879003
870,19158,184.99746051532995
871,19159,214.54819078552478
872,19160,247.06562822851504
873,19161,319.26277410764055
874,19162,453.15724930335136
875,19163,502.3842286166438
876,19164,507.7068503090117
877,19165,449.02712755298955
878,19166,480.11938213846076
879,19167,474.0550836528941
880,19168,461.9555720462002
881,19169,472.7171568886922
882,19170,484.3513026643594
883,19171,513.9456609812132
884,19172,493.88403085929633
885,19173,460.98848367859716
886,19174,462.6608921338494
887,19175,451.7247951047226
888,19176,403.5229399789871
889,19177,322.0324173403532
890,19178,272.5386134639143
891,19179,225.18891960762258
892,19180,189.54219415561192
893,19181,169.67152905250947
894,19182,182.44296699860325
895,19183,211.58565302495018
896,19184,243.6540811523677
897,19185,314.8543098816001
898,19186,446.89993500196294
899,19187,495.4471752574674
900,19188,500.6963007917408
901,19189,442.82684305733574
902,19190,473.4897676263961
903,19191,467.50920656685537
904,19192,455.5767681938629
905,19193,466.1897542467648
906,19194,477.66325268233436
907,19195,506.84896432781494
908,19196,487.06435046297884
909,19197,454.6230336364055
910,19198,456.2723490365188
911,19199,445.48726050708365
912,19200,552.26556466433
913,19201,440.7368136541396
914,19202,372.9990945875842
915,19203,308.1958261151899
916,19204,259.40935821025704
917,19205,232.21416558008798
918,19206,249.6932843366133
919,19207,289.57825829872274
920,19208,333.467432402698
921,19209,430.9127834041222
922,19210,611.6317574538975
923,19211,678.0740000039672
924,19212,685.2580061408435
925,19213,606.0572827465949
926,19214,648.0228705079095
927,19215,639.837814335567
928,19216,623.5069588550183
929,19217,638.0319985853139
930,19218,653.7347442396876
931,19219,693.6786034980014
932,19220,666.6011814602396
933,19221,622.2016681224976
934,19222,624.4589378103138
935,19223,609.698356895203
936,19224,546.1506252401712
937,19225,435.8567720764433
938,19226,368.86907632353496
939,19227,304.7833395723825
940,19228,256.53705797462715
941,19229,229.6429830787548
942,19230,246.92856495877973
943,19231,286.3719140662585
944,19232,329.7751269620869
945,19233,426.14151802708665
946,19234,604.8594881218496
947,19235,670.5660514726452
948,19236,677.670512975272
949,19237,599.3467365733634
950,19238,640.8476619630243
951,19239,632.7532345133102
952,19240,616.6032018078859
953,19241,630.9674135891526
954,19242,646.4962911905221
955,19243,685.9978735890063
956,19244,659.2202652751437
957,19245,615.3123638572712
958,19246,617.5446400124681
959,19247,602.9474950671812
960,19248,561.4390400276573
961,19249,448.05772692568314
962,19250,379.19484211137245
963,19251,313.3151509452042
964,19252,263.71830939030156
965,19253,236.07138765450662
966,19254,253.84084547170306
967,19255,294.3883337193642
968,19256,339.00653436984214
969,19257,438.0705134079893
970,19258,621.791342293923
971,19259,689.3372319190873
972,19260,696.6405688770817
973,19261,616.1242720860807
974,19262,658.7869344254019
975,19263,650.4659193667036
976,19264,633.8637981944329
977,19265,648.6301078909236
978,19266,664.5936859411838
979,19267,705.2010376065336
980,19268,677.6738427061151
981,19269,632.5368257690043
982,19270,634.8315901137291
983,19271,619.8258267464851
984,19272,545.3711740836376
985,19273,435.2347292747371
986,19274,368.34263651945446
987,19275,304.3483611698266
988,19276,256.1709353386892
989,19277,229.31524292708536
990,19278,246.57615529989917
991,19279,285.96321194398314
992,19280,329.3044809676901
993,19281,425.53334056884955
994,19282,603.9962492903467
995,19283,669.6090380404574
996,19284,676.7033602509571
997,19285,598.4913653893035
998,19286,639.9330617992704
999,19287,631.8501864938653
1000,19288,615.7232026710907
1001,19289,630.0669142442314
1002,19290,645.5736294584376
1003,19291,685.0188362845752
1004,19292,658.2794442370772
1005,19293,614.4342069689089
1006,19294,616.6632972809512
1007,19295,602.0869849795979
1008,19296,532.6406559824501
1009,19297,425.0751098034524
1010,19298,359.74446920793656
1011,19299,297.24400269791175
1012,19300,250.19117534347689
1013,19301,223.96237136054785
1014,19302,240.82036482629923
1015,19303,279.2880152725721
1016,19304,321.61757550774286
1017,19305,415.6001791694174
1018,19306,589.8972547889231
1019,19307,653.9784539821487
1020,19308,660.9071744857592
1021,19309,584.520870573007
1022,19310,624.9951996350801
1023,19311,617.1010016842455
1024,19312,601.3504676432519
1025,19313,615.3593560931739
1026,19314,630.5041003633601
1027,19315,669.0285436006465
1028,19316,642.9133251997432
1029,19317,600.0915607757918
1030,19318,602.2686177646311
1031,19319,588.0325581506567
1032,19320,417.6874019774117
1033,19321,333.3363990617289
1034,19322,282.1052637111444
1035,19323,233.09350092935506
1036,19324,196.1955041417926
1037,19325,175.6273389640947
1038,19326,188.8470799173536
1039,19327,219.01273249121257
1040,19328,252.20682656362862
1041,19329,325.9063256792407
1042,19330,462.587016253808
1043,19331,512.8383617078008
1044,19332,518.2717420434468
1045,19333,458.37095063817026
1046,19334,490.1102051671621
1047,19335,483.91971445687693
1048,19336,471.5684236392339
1049,19337,482.5539467222336
1050,19338,494.43018789304415
1051,19339,524.640376371294
1052,19340,504.16128300237665
1053,19341,470.5812110919096
1054,19342,472.2884207602136
1055,19343,461.1247540596521
1056,19344,412.0374815391426
1057,19345,328.8274669633179
1058,19346,278.2893183710666
1059,19347,229.94052162307548
1060,19348,193.54163193138018
1061,19349,173.25168557537768
1062,19350,186.29260743031847
1063,19351,216.05021911952565
1064,19352,248.79530757280708
1065,19353,321.4978977455778
1066,19354,456.3297534653276
1067,19355,505.90136545743735
1068,19356,511.2612502400408
1069,19357,452.1707171859306
1070,19358,483.48064523294136
1071,19359,477.37389125931946
1072,19360,465.18967229995906
1073,19361,476.0265978166978
1074,19362,487.7421929699289
